https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1567123200000,2019-08-30 00:00:00,ETH/USDC,169.76314168,170.41371176,165.56,168.38212744,179100.28873948,1058.5063035,0,0,0,169.20096568
1567036800000,2019-08-29 00:00:00,ETH/USDC,172.71929103,173.0617268,164,169.26665721,240920.77033188,1424.25604395,0,0,0,169.15551902
1566950400000,2019-08-28 00:00:00,ETH/USDC,186.92680911,187.94050597,165.8,173.05183112,780977.91596408,4543.92651,0,0,0,171.87291965
1566864000000,2019-08-27 00:00:00,ETH/USDC,187.37911331,188.89442303,184.78444214,187.42992522,33896.37310906,181.62032201,0,0,0,186.63315169
1566777600000,2019-08-26 00:00:00,ETH/USDC,187.0054788,193.78,185.91200204,188.41885101,143659.41411403,759.60929836,0,0,0,189.12276932
1566691200000,2019-08-25 00:00:00,ETH/USDC,190.93999997,192.64,183.28406979,186.02100108,51729.59704582,275.38892017,0,0,0,187.84196914
1566604800000,2019-08-24 00:00:00,ETH/USDC,192.84553527,193.53049421,186.34000008,191.11096411,651929.83991105,3426.94049726,0,0,0,190.23669667
1566518400000,2019-08-23 00:00:00,ETH/USDC,190.76682686,196.34667277,189.08721152,194.67445825,105829.81001624,548.53042132,0,0,0,192.93334681
1566432000000,2019-08-22 00:00:00,ETH/USDC,187.16437947,194.67651001,183.28406977,190.77948105,188289.63135972,992.9138201,0,0,0,189.6334078
1566345600000,2019-08-21 00:00:00,ETH/USDC,196.12100116,196.75999999,180.53490016,187.0054788,447256.31174666,2370.37344356,0,0,0,188.68601188
1566259200000,2019-08-20 00:00:00,ETH/USDC,202.59399385,202.59399386,194.76171474,197,70408.7546811,356.19071941,0,0,0,197.67150249
1566172800000,2019-08-19 00:00:00,ETH/USDC,194.51608471,203.56914986,193.10203252,202.45400417,164855.3399472,825.21824303,0,0,0,199.77180744
1566086400000,2019-08-18 00:00:00,ETH/USDC,185.8690823,197.55408044,183.51376334,194.51608471,67103.0017693,346.00421655,0,0,0,193.93694804
1566000000000,2019-08-17 00:00:00,ETH/USDC,185.10061105,186.53777699,182.08537768,185.18836975,86819.77380301,471.49776123,0,0,0,184.13613158
1565913600000,2019-08-16 00:00:00,ETH/USDC,187.37324453,187.86189794,178.72956446,185.13542401,107346.81075403,586.48536245,0,0,0,183.03408341
1565827200000,2019-08-15 00:00:00,ETH/USDC,187.0054788,189.15,173.98999999,188.49663077,311398.64393164,1699.09570877,0,0,0,183.27316249
1565740800000,2019-08-14 00:00:00,ETH/USDC,207.57198387,208.65788468,182,186.12999999,303252.21805896,1582.56691442,0,0,0,191.62047133
1565654400000,2019-08-13 00:00:00,ETH/USDC,210.82123391,210.82123391,203.46,209.29,301565.60104348,1454.77275526,0,0,0,207.29395704
1565568000000,2019-08-12 00:00:00,ETH/USDC,216.33543806,216.3592797,209.79999997,211.0627321,125779.69790011,594.3154573,0,0,0,211.63793799
1565481600000,2019-08-11 00:00:00,ETH/USDC,206.73,216.33543807,206.22238676,216.12,617242.26999288,2942.89889956,0,0,0,209.73954289
1565395200000,2019-08-10 00:00:00,ETH/USDC,210.97548567,213.82673994,201.179495,205.89700707,205639.01554993,988.80327611,0,0,0,207.96757102
1565308800000,2019-08-09 00:00:00,ETH/USDC,221.05516283,221.05516283,207.00000031,210,201962.17778052,951.25246515,0,0,0,212.31185745
1565222400000,2019-08-08 00:00:00,ETH/USDC,225.56807653,226.35267595,214.78501887,221.080055,466659.12368385,2127.07082902,0,0,0,219.39049575
1565136000000,2019-08-07 00:00:00,ETH/USDC,224.8100712,230.98637226,220.72792375,225.78,343642.63753561,1530.03671165,0,0,0,224.59764195
1565049600000,2019-08-06 00:00:00,ETH/USDC,232.9114705,239.226848,222.6890338,226,386251.46724982,1676.97830246,0,0,0,230.32585852
1564963200000,2019-08-05 00:00:00,ETH/USDC,223.14157388,236.48,223.14157388,232.9114705,1118230.99964626,4830.97919509,0,0,0,231.47087877
1564876800000,2019-08-04 00:00:00,ETH/USDC,221.85238707,223.43202004,217.70502659,222.53052892,181831.89523018,826.04204387,0,0,0,220.12426193
1564790400000,2019-08-03 00:00:00,ETH/USDC,218.07497192,224,216.54000007,221.85238707,129891.79443845,584.38900499,0,0,0,222.26940159
1564704000000,2019-08-02 00:00:00,ETH/USDC,217.41486669,222.47,214.84794102,217.29000195,180740.52241805,828.88042856,0,0,0,218.05379423
1564617600000,2019-08-01 00:00:00,ETH/USDC,218.4597503,218.86319854,211.95117767,216.9987294,149841.64169987,692.6799247,0,0,0,216.32161746
1564531200000,2019-07-31 00:00:00,ETH/USDC,210.31088999,218.37351031,210.31088999,218.37351031,303084.25614451,1420.80465004,0,0,0,213.31873888
1564444800000,2019-07-30 00:00:00,ETH/USDC,210.88864663,214,204.98167183,209.62006236,89198.32946749,424.86456393,0,0,0,209.9453262
1564358400000,2019-07-29 00:00:00,ETH/USDC,212.85543592,214.793717,206.73602763,209.80530282,93524.81153287,444.04213663,0,0,0,210.62147894
1564272000000,2019-07-28 00:00:00,ETH/USDC,206.72605227,213.058012,197.70000002,211.99893,123822.8924296,604.72778747,0,0,0,204.75806634
1564185600000,2019-07-27 00:00:00,ETH/USDC,219.71986599,223.17619144,202.62198068,206.72605146,173212.79660498,824.45887515,0,0,0,210.09270665
1564099200000,2019-07-26 00:00:00,ETH/USDC,219.25278245,220.92338726,213.20258384,219.80395513,172244.85873082,793.23137301,0,0,0,217.1432757
1564012800000,2019-07-25 00:00:00,ETH/USDC,216.22729889,225.105764,215.27092215,219.35899155,349951.3788516,1581.70643729,0,0,0,221.24926004
1563926400000,2019-07-24 00:00:00,ETH/USDC,211.299032,217.86510558,201.00000003,216.60053886,309534.25882827,1480.73386719,0,0,0,209.04111514
1563840000000,2019-07-23 00:00:00,ETH/USDC,216.69278359,219.64820283,208.701219,211.3498876,468139.68135645,2216.51226728,0,0,0,211.20554497
1563753600000,2019-07-22 00:00:00,ETH/USDC,226.49443609,227.44496912,211.9,217.50721451,193138.85887825,876.91583087,0,0,0,220.24788705
1563667200000,2019-07-21 00:00:00,ETH/USDC,229,229.77343526,217.39031619,226.207899,140444.25237229,629.51682538,0,0,0,223.09848872
1563580800000,2019-07-20 00:00:00,ETH/USDC,221.59839421,235.59096831,220.689626,228.59368108,366334.16536772,1599.69892342,0,0,0,229.0019453
1563494400000,2019-07-19 00:00:00,ETH/USDC,226.17421901,226.30774427,213.74825103,220.97758716,224149.01942549,1021.21528593,0,0,0,219.49242487
1563408000000,2019-07-18 00:00:00,ETH/USDC,210.42346173,229.27133919,206.73602763,226.25899877,1218058.40840545,5501.65044493,0,0,0,221.39872763
1563321600000,2019-07-17 00:00:00,ETH/USDC,200.46625203,219.89999999,192.69248855,210.88674909,928752.06724735,4478.9011203,0,0,0,207.36159211
1563235200000,2019-07-16 00:00:00,ETH/USDC,229.83621999,234.49,191,198.58980327,953962.33192807,4565.08253213,0,0,0,208.96935054
1563148800000,2019-07-15 00:00:00,ETH/USDC,226.40175564,235.39786249,210,228.59368108,1723473.98818006,7980.19754987,0,0,0,215.96883753
1563062400000,2019-07-14 00:00:00,ETH/USDC,268.58328249,269.7779979,222.93869101,226.898976,622133.7271539,2597.55111274,0,0,0,239.50779028
1562976000000,2019-07-13 00:00:00,ETH/USDC,275.12265849,275.44598932,262.03022462,269.84986854,268028.68712166,998.23939841,0,0,0,268.50141113
1562889600000,2019-07-12 00:00:00,ETH/USDC,268.23091962,278.84999993,267.07046,276.01033624,183800.43535472,669.06766302,0,0,0,274.71128185
1562803200000,2019-07-11 00:00:00,ETH/USDC,288.01248444,288.01248444,262.68122607,268.56466997,684100.31159852,2519.5036314,0,0,0,271.52185973
1562716800000,2019-07-10 00:00:00,ETH/USDC,307.74907421,314.44652619,281.99753936,289.27095463,1026028.12352095,3445.88513608,0,0,0,297.75459221
1562630400000,2019-07-09 00:00:00,ETH/USDC,312.66387292,318.20056615,303.3,307.74907421,488949.5617673,1566.93449701,0,0,0,312.04211962
