https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1596326400000,2020-08-02 00:00:00,BTC/USDC,11833.46779461,12123.01663449,10589.2,11057.62823402,7412915.26556095,656.96611993,0,0,0,11283.55791977
1596240000000,2020-08-01 00:00:00,BTC/USDC,11348.92898838,11880.53302623,11234.2365,11817.46887276,4295194.54697818,369.20712687,0,0,0,11633.56347801
1596153600000,2020-07-31 00:00:00,BTC/USDC,11124.14577947,11451.17857137,10972.02073316,11340.82725264,2332991.90115813,206.98591817,0,0,0,11271.25903918
1596067200000,2020-07-30 00:00:00,BTC/USDC,11094.64755351,11182.9269579,10842.18601591,11110,1258958.48929654,114.16292348,0,0,0,11027.73519563
1595980800000,2020-07-29 00:00:00,BTC/USDC,10930.94460261,11350,10861.06675,11103.1367297,1764728.64493354,158.7534738,0,0,0,11116.15766692
1595894400000,2020-07-28 00:00:00,BTC/USDC,11046.36445697,11235.36029999,10575.8398,10928.78647688,2884118.78244931,261.90019012,0,0,0,11012.28212598
1595808000000,2020-07-27 00:00:00,BTC/USDC,9938.25187729,11393.35780508,9930.79246004,11045.65363242,8485521.42645293,796.59983484,0,0,0,10652.17572905
1595721600000,2020-07-26 00:00:00,BTC/USDC,9705.69118029,10184.99999998,9659.71890981,9938.25187729,2678182.02393175,269.11034756,0,0,0,9951.98456029
1595635200000,2020-07-25 00:00:00,BTC/USDC,9550.07039442,9745.11142641,9535.66891909,9707.16516403,766655.22074511,79.4250577,0,0,0,9652.56108016
1595548800000,2020-07-24 00:00:00,BTC/USDC,9611.34905137,9644.59305018,9473.70735738,9550.07039442,1188500.47509339,124.40255793,0,0,0,9553.66589617
1595462400000,2020-07-23 00:00:00,BTC/USDC,9528.42044438,9671.08481776,9458.44933507,9611.81680062,1339374.95501253,140.35332735,0,0,0,9542.87996088
1595376000000,2020-07-22 00:00:00,BTC/USDC,9394.76952671,9556.49614238,9280.25380395,9536.61626845,1112187.56702231,118.38910119,0,0,0,9394.34082903
1595289600000,2020-07-21 00:00:00,BTC/USDC,9160.47425306,9434.74283,9155.37201145,9390.53226152,2018598.37975502,216.31209423,0,0,0,9331.87941682
1595203200000,2020-07-20 00:00:00,BTC/USDC,9216.07594415,9223.19064686,9132.82031636,9160.87413316,735647.18039347,80.25631805,0,0,0,9166.22140496
1595116800000,2020-07-19 00:00:00,BTC/USDC,9169.15154739,9236.12345785,9103.88113402,9216.03797207,894601.74900784,97.63790749,0,0,0,9162.44286676
1595030400000,2020-07-18 00:00:00,BTC/USDC,9146.82876092,9206.01177351,9124.19200022,9171.51505286,889612.25061161,97.08380776,0,0,0,9163.34320972
1594944000000,2020-07-17 00:00:00,BTC/USDC,9130.43888769,9177.35787356,9076.28009881,9150.48780087,721513.18440639,79.0097275,0,0,0,9131.95383956
1594857600000,2020-07-16 00:00:00,BTC/USDC,9188.0385437,9214.13957338,9033.90592108,9128.84861969,1207364.62301061,132.49701778,0,0,0,9112.39092954
1594771200000,2020-07-15 00:00:00,BTC/USDC,9256.70806563,9274.05907101,9155.6725,9189.33623761,1610121.11382465,174.85455073,0,0,0,9208.34549116
1594684800000,2020-07-14 00:00:00,BTC/USDC,9233.60963983,9274.87484844,9104,9254.06648086,1310433.9481672,142.29312728,0,0,0,9209.39734206
1594598400000,2020-07-13 00:00:00,BTC/USDC,9310.67445008,9353.71392813,9196.70449903,9233.39376344,921952.83921059,99.34053702,0,0,0,9280.73137982
1594512000000,2020-07-12 00:00:00,BTC/USDC,9232.80275097,9341.04688777,9156.74145948,9288.91804524,698749.23972247,75.55809631,0,0,0,9247.84071922
1594425600000,2020-07-11 00:00:00,BTC/USDC,9284.79243895,9289.00367848,9177.47391992,9232.2086694,334364.85963358,36.24121067,0,0,0,9226.09519527
1594339200000,2020-07-10 00:00:00,BTC/USDC,9237.07324091,9313.62623907,9121.2119,9285.18943943,671148.99345988,72.9456356,0,0,0,9200.67373379
1594252800000,2020-07-09 00:00:00,BTC/USDC,9440.52819679,9444.95703141,9164.0578975,9240.22261956,2025954.30206693,217.68565522,0,0,0,9306.78826778
1594166400000,2020-07-08 00:00:00,BTC/USDC,9262.35046726,9475.52442933,9232.62695399,9440.76897504,1165185.3255369,124.09496254,0,0,0,9389.46514578
1594080000000,2020-07-07 00:00:00,BTC/USDC,9345.73389793,9378.14450293,9204.61215118,9251.11775938,499427.5673034,53.89423452,0,0,0,9266.80881083
1593993600000,2020-07-06 00:00:00,BTC/USDC,9074.1632752,9371.75332501,9063.11025035,9344.56576878,1286442.67369226,139.18744996,0,0,0,9242.51916434
1593907200000,2020-07-05 00:00:00,BTC/USDC,9141.30590872,9143.32436125,8918.36205476,9078.27546916,336469.51904115,37.15169367,0,0,0,9056.64010986
1593820800000,2020-07-04 00:00:00,BTC/USDC,9048.19718208,9191.82235599,9046.78594173,9136.00572258,437212.58008554,48.0186061,0,0,0,9105.06604825
1593734400000,2020-07-03 00:00:00,BTC/USDC,9088.92749876,9125.66572712,9044.35991227,9062.72804768,510113.30383123,56.11386405,0,0,0,9090.68217752
1593648000000,2020-07-02 00:00:00,BTC/USDC,9240.40342362,9266.66666643,8939.8311,9088.92740557,1215971.14783551,133.42497115,0,0,0,9113.52003567
1593561600000,2020-07-01 00:00:00,BTC/USDC,9129.2733228,9290.9090909,9096.96969696,9239.88854596,1078096.55054832,117.27207201,0,0,0,9193.12272794
1593475200000,2020-06-30 00:00:00,BTC/USDC,9193.93939393,9199.22099477,9064.25669382,9133.05340001,706529.29523362,77.32900301,0,0,0,9136.66629249
1593388800000,2020-06-29 00:00:00,BTC/USDC,9121.21212121,9228.79888163,9021.46094271,9185.44986365,922993.29021517,101.220189,0,0,0,9118.66791925
1593302400000,2020-06-28 00:00:00,BTC/USDC,9000,9189.2,8932.60025269,9116.11031933,808309.79961042,89.31811395,0,0,0,9049.78580339
1593216000000,2020-06-27 00:00:00,BTC/USDC,9145.45454545,9180,8825.88250004,9007.32848731,1061501.14576901,117.73265766,0,0,0,9016.19964134
1593129600000,2020-06-26 00:00:00,BTC/USDC,9230.12755468,9284.28243356,9030.26727534,9149.05966047,1671410.37053811,182.24280824,0,0,0,9171.33787983
1593043200000,2020-06-25 00:00:00,BTC/USDC,9272.36188928,9338.67216863,8986.18880686,9239.65662124,1928541.36564126,209.68117904,0,0,0,9197.49390227
1592956800000,2020-06-24 00:00:00,BTC/USDC,9627.99999999,9665.53875423,9196.122269,9288.29129351,2335194.53313673,248.93210309,0,0,0,9380.84925226
1592870400000,2020-06-23 00:00:00,BTC/USDC,9687.37292673,9720.03346719,9573.05560003,9618.91763533,892096.63964141,92.43476404,0,0,0,9651.09446544
1592784000000,2020-06-22 00:00:00,BTC/USDC,9282.91254989,9775.7578,9266.66666666,9693.055168,1595636.1574828,167.8208309,0,0,0,9507.97436126
1592697600000,2020-06-21 00:00:00,BTC/USDC,9357.44223955,9417.60485909,9273.15109117,9283.37671293,909320.52670923,97.39596191,0,0,0,9336.32677245
1592611200000,2020-06-20 00:00:00,BTC/USDC,9297.42071165,9395.40431315,9149.11903195,9356.50655378,861934.23755057,92.67875987,0,0,0,9300.23490559
1592524800000,2020-06-19 00:00:00,BTC/USDC,9372.29149203,9427.99999999,9235.07340001,9297.21207931,1315296.73628986,141.15772469,0,0,0,9317.92248124
1592438400000,2020-06-18 00:00:00,BTC/USDC,9459.4492109,9482.13751516,9274.17621427,9375.04854174,1097206.53161357,116.7387109,0,0,0,9398.82343358
1592352000000,2020-06-17 00:00:00,BTC/USDC,9525.17709815,9569.99999998,9230.70344909,9457.19011754,1746887.66428399,185.24711655,0,0,0,9430.03970489
1592265600000,2020-06-16 00:00:00,BTC/USDC,9436.82629751,9596.69078092,9380.66728635,9524.70074113,1668065.71290102,175.53230809,0,0,0,9502.89853219
1592179200000,2020-06-15 00:00:00,BTC/USDC,9329.09226109,9497.6091763,8896.7176,9427.32282794,3030834.52847138,328.53546456,0,0,0,9225.28876001
1592092800000,2020-06-14 00:00:00,BTC/USDC,9470.93191383,9483.34286532,9235.7463,9336.43310152,1162601.9007881,123.93540528,0,0,0,9380.70842759
1592006400000,2020-06-13 00:00:00,BTC/USDC,9469.16983048,9492.63784188,9344.62735158,9470.13068879,717701.86546142,76.13887736,0,0,0,9426.22074748
1591920000000,2020-06-12 00:00:00,BTC/USDC,9270.2626099,9529.38208205,9233.70837885,9462.88500763,2602583.12396037,276.45292287,0,0,0,9414.20006322
1591833600000,2020-06-11 00:00:00,BTC/USDC,9894.26962435,9971.44510803,9089.2,9260.49000884,5739875.58504087,598.36538425,0,0,0,9592.59298101
1591747200000,2020-06-10 00:00:00,BTC/USDC,9777.65498762,10000.00000001,9699.99999999,9894.26962435,4567501.09565596,464.5105641,0,0,0,9832.93265785
1591660800000,2020-06-09 00:00:00,BTC/USDC,9789.89313231,9884.84781276,9578.36609597,9777.65498617,4205011.94339396,432.73628067,0,0,0,9717.26229398
1591574400000,2020-06-08 00:00:00,BTC/USDC,9761.09299998,9813.42519999,9646.24367045,9784.09945951,2984856.78565811,306.79640562,0,0,0,9729.11263293
1591488000000,2020-06-07 00:00:00,BTC/USDC,9664.62892132,9819.99553511,9372.10265344,9753.41853458,4256665.00607862,443.30627219,0,0,0,9602.0861267
1591401600000,2020-06-06 00:00:00,BTC/USDC,9608.47469389,9737.25795752,9530.45224397,9668.5009031,2764182.52048891,286.95461859,0,0,0,9632.82115503
1591315200000,2020-06-05 00:00:00,BTC/USDC,9797.84271805,9850,9600,9621.1838622,3557515.14214022,365.49269964,0,0,0,9733.47797546
1591228800000,2020-06-04 00:00:00,BTC/USDC,9671.93492862,9884.0415,9458.65400002,9792.57047457,4629104.97184747,479.02881781,0,0,0,9663.52085665
1591142400000,2020-06-03 00:00:00,BTC/USDC,9520.45479628,9689.19999999,9387.99999997,9661.48890268,2383174.28684778,249.22229541,0,0,0,9562.44417429
1591056000000,2020-06-02 00:00:00,BTC/USDC,10215.18251295,10227.78660664,9275,9533.34219817,7588853.68875166,774.37085901,0,0,0,9800.0248853
1590969600000,2020-06-01 00:00:00,BTC/USDC,9444.05316217,10402.77502297,9415.94436373,10206.20856433,7466213.76917907,764.65808084,0,0,0,9764.12066551
1590883200000,2020-05-31 00:00:00,BTC/USDC,9701.99999998,9701.99999999,9389.57,9447.18194776,4110874.19275395,431.2519516,0,0,0,9532.41875776
1590796800000,2020-05-30 00:00:00,BTC/USDC,9422.10663981,9750,9306.66797338,9696.89242588,5628541.5716998,590.27386629,0,0,0,9535.47479083
1590710400000,2020-05-29 00:00:00,BTC/USDC,9581.42880362,9600.5090395,9332.19263646,9424.55358532,5388813.63777702,570.03332113,0,0,0,9453.5063794
1590624000000,2020-05-28 00:00:00,BTC/USDC,9206.99999999,9623.15636069,9113.73038179,9572.27222575,6938103.70723561,740.08466534,0,0,0,9374.74323163
1590537600000,2020-05-27 00:00:00,BTC/USDC,8839.60637387,9223,8811.99872837,9206.99999999,5449739.74532654,599.99300318,0,0,0,9083.0054958
1590451200000,2020-05-26 00:00:00,BTC/USDC,8895.79334272,9007.36058842,8699.16412372,8840.15974066,4770937.69784636,539.84248203,0,0,0,8837.64775218
1590364800000,2020-05-25 00:00:00,BTC/USDC,8717.12448213,8969.24860346,8639.2,8894.01365418,5577668.66532929,632.17317856,0,0,0,8823.0074519
1590278400000,2020-05-24 00:00:00,BTC/USDC,9177.34970537,9304.44491364,8689.2,8717.56021473,5664284.49469894,624.827109,0,0,0,9065.36290297
1590192000000,2020-05-23 00:00:00,BTC/USDC,9171.27841532,9308.27595151,9092.74331256,9175.59195085,3322660.17681797,361.06661959,0,0,0,9202.34659352
1590105600000,2020-05-22 00:00:00,BTC/USDC,9052.16265039,9264.55033512,8934.80534545,9167.80389806,4129486.09251955,452.35252586,0,0,0,9128.91131682
1590019200000,2020-05-21 00:00:00,BTC/USDC,9509.7906261,9562.1295652,8800.65651542,9058.8037387,5738218.0410651,627.00112729,0,0,0,9151.8464502
1589932800000,2020-05-20 00:00:00,BTC/USDC,9788.45337391,9836.84712351,9304.65,9510.16785206,4949113.27443814,515.72982373,0,0,0,9596.32940876
1589846400000,2020-05-19 00:00:00,BTC/USDC,9727.1438326,9894.55539375,9470.54856808,9782.28800182,5740573.52867816,593.04269028,0,0,0,9679.86558601
1589760000000,2020-05-18 00:00:00,BTC/USDC,9677.15990422,9957.64999221,9450,9726.88778647,5744904.5958611,590.79050382,0,0,0,9724.0977279
1589673600000,2020-05-17 00:00:00,BTC/USDC,9379.82562051,9885.69,9327.91036681,9674.87948902,4355381.20591759,452.82597689,0,0,0,9618.22295582
1589587200000,2020-05-16 00:00:00,BTC/USDC,9306.64155929,9584.88597343,9217.42582279,9380.06014484,3013581.32982584,320.48922919,0,0,0,9403.06586103
1589500800000,2020-05-15 00:00:00,BTC/USDC,9800,9843.35685157,9150.87039849,9306.17613709,5104919.14682822,537.59935145,0,0,0,9495.76879707
1589414400000,2020-05-14 00:00:00,BTC/USDC,9322.7464019,9947.59782818,9264.33939754,9791.48660685,6089779.44427452,630.0258001,0,0,0,9665.92073421
1589328000000,2020-05-13 00:00:00,BTC/USDC,8809.90122018,9406.23851386,8805.26477996,9323.21243353,3965293.93143698,436.83662565,0,0,0,9077.29274196
1589241600000,2020-05-12 00:00:00,BTC/USDC,8544.69952063,8975.63629305,8544.69952062,8820.36079757,7197658.45059362,819.36546813,0,0,0,8784.42981862
1589155200000,2020-05-11 00:00:00,BTC/USDC,8735.17751179,9168.0732712,8201.41030937,8577.06441028,11955134.85049537,1370.52840635,0,0,0,8723.01135467
1589068800000,2020-05-10 00:00:00,BTC/USDC,9536.30524598,9557.36937434,8082.33717246,8741.10515804,12936193.52931715,1490.9995536,0,0,0,8676.18873398
1588982400000,2020-05-09 00:00:00,BTC/USDC,9812.55407063,9917.87145122,9522.74760299,9542.50438719,6176881.83008311,636.08707483,0,0,0,9710.74884949
1588896000000,2020-05-08 00:00:00,BTC/USDC,10002.83185096,10047.1145873,9728.81905282,9823.3,8661616.27884279,873.29700614,0,0,0,9918.29379689
1588809600000,2020-05-07 00:00:00,BTC/USDC,9155.81350711,10076.0161831,9044.54778339,9993.69324999,11121072.97986911,1161.75666577,0,0,0,9572.63539563
1588723200000,2020-05-06 00:00:00,BTC/USDC,9026.78896231,9415.1036,8920,9162.53885514,9352873.9507741,1018.3355829,0,0,0,9184.47131557
1588636800000,2020-05-05 00:00:00,BTC/USDC,8886.79276643,9119.60590905,8775.18753848,9028.14172587,8133501.44105643,909.99677965,0,0,0,8937.9453015
1588550400000,2020-05-04 00:00:00,BTC/USDC,8913.3728294,8965.24889588,8536.20906824,8888.08639993,9830606.41790001,1122.5671536,0,0,0,8757.25464296
1588464000000,2020-05-03 00:00:00,BTC/USDC,8985.81844391,9197.70119009,8729.1343,8908.48893828,10143272.61726558,1133.30471274,0,0,0,8950.17244986
1588377600000,2020-05-02 00:00:00,BTC/USDC,8821.00402886,9013.95179991,8769.23191688,8982.98327826,2555333.51942818,287.50528354,0,0,0,8887.95325068
1588291200000,2020-05-01 00:00:00,BTC/USDC,8627.05624378,9066.04401112,8625.33167117,8818.88111009,12592256.85680098,1430.78851561,0,0,0,8800.92111407
1588204800000,2020-04-30 00:00:00,BTC/USDC,8790.57847302,9466.21082104,8409.6074,8635.96694969,19425746.68439556,2177.7656549,0,0,0,8920.03537694
1588118400000,2020-04-29 00:00:00,BTC/USDC,7758.34096993,8969.76915802,7726.87,8786.94673507,17173860.49427722,2050.36067883,0,0,0,8376.01923973
1588032000000,2020-04-28 00:00:00,BTC/USDC,7792.49441291,7794.46824951,7672.28091664,7758,7235136.98340399,935.03038456,0,0,0,7737.86296453
1587945600000,2020-04-27 00:00:00,BTC/USDC,7703.28709631,7809,7633.55774569,7790.32022501,6540644.79561899,848.18429124,0,0,0,7711.34865756
1587859200000,2020-04-26 00:00:00,BTC/USDC,7545.55318041,7713.58830761,7475,7703.28709631,5389821.05739687,708.87922106,0,0,0,7603.29954281
1587772800000,2020-04-25 00:00:00,BTC/USDC,7508.67648202,7713.58830761,7441.57598845,7545.55318041,3380679.34378627,447.70372134,0,0,0,7551.15310113
1587686400000,2020-04-24 00:00:00,BTC/USDC,7562.75532353,7609.916501,7391.69747088,7507.91089138,6030358.80855982,801.86480325,0,0,0,7520.41838489
1587600000000,2020-04-23 00:00:00,BTC/USDC,7136.95824726,7722.82491478,7037.86066512,7560.27474662,6446302.35410593,872.88430609,0,0,0,7385.05929036
1587513600000,2020-04-22 00:00:00,BTC/USDC,6852.6205804,7166.34412044,6826.77818403,7133.54114188,4319822.65858417,613.74684765,0,0,0,7038.44374129
1587427200000,2020-04-21 00:00:00,BTC/USDC,6835,6951.00000002,6777.83827989,6851.88049665,4529714.17124677,660.66223144,0,0,0,6856.32378495
1587340800000,2020-04-20 00:00:00,BTC/USDC,7129.71276273,7227.66184006,6761.628359,6841.46369651,5437792.71875596,773.83543654,0,0,0,7027.06604271
1587254400000,2020-04-19 00:00:00,BTC/USDC,7265.00718771,7273.6678695,7064,7128.50095893,3134965.39803677,437.47655263,0,0,0,7166.01925106
1587168000000,2020-04-18 00:00:00,BTC/USDC,7033.88344353,7308.0760386,7023.00929219,7259.23908311,3278056.48215353,456.21492051,0,0,0,7185.33378629
1587081600000,2020-04-17 00:00:00,BTC/USDC,7119.18959052,7156.4517528,7001.1529713,7034.5423362,4229424.18889512,597.58662334,0,0,0,7077.5081364
1586995200000,2020-04-16 00:00:00,BTC/USDC,6622.66973391,7212.24681075,6475,7113.29943314,7043431.5555053,1016.80053637,0,0,0,6927.05334386
1586908800000,2020-04-15 00:00:00,BTC/USDC,6874.30909986,6939.10644689,6603.59142161,6620.27537541,4255137.60919112,627.82506291,0,0,0,6777.58480916
1586822400000,2020-04-14 00:00:00,BTC/USDC,6853.49612077,6985.28772486,6770.12737324,6874.30909986,4548337.88634798,660.52497005,0,0,0,6885.94389702
1586736000000,2020-04-13 00:00:00,BTC/USDC,6904.75440347,6904.75440347,6582.279226,6852.93861587,4613645.9808103,686.48049028,0,0,0,6720.72410816
1586649600000,2020-04-12 00:00:00,BTC/USDC,6887.29987912,7206.02652044,6789.6800906,6914.10199777,2887879.17613574,411.36948075,0,0,0,7020.15903287
1586563200000,2020-04-11 00:00:00,BTC/USDC,6874.97777823,6954.39660484,6770.27287763,6887.29987912,1584995.35278851,230.7493492,0,0,0,6868.90497539
1586476800000,2020-04-10 00:00:00,BTC/USDC,7294.86545672,7306.22018913,6753.03129827,6874.79342039,4808303.87188196,690.59952723,0,0,0,6962.50675289
1586390400000,2020-04-09 00:00:00,BTC/USDC,7369.66856685,7374.25187659,7110,7294.86545672,3318885.80833471,455.12147368,0,0,0,7292.30765909
1586304000000,2020-04-08 00:00:00,BTC/USDC,7199.04201979,7428.60390715,7151.41408342,7363.16752248,7478652.82948827,1023.02464342,0,0,0,7310.33497344
1586217600000,2020-04-07 00:00:00,BTC/USDC,7344.40681743,7466,7080,7204.87304756,6462352.62635554,882.99309592,0,0,0,7318.68986996
1586131200000,2020-04-06 00:00:00,BTC/USDC,6774.47801053,7359,6773.32925934,7345.62390127,8772188.24577516,1234.50689284,0,0,0,7105.82362614
1586044800000,2020-04-05 00:00:00,BTC/USDC,6875.00855965,6906.6,6680.61127119,6780.14284011,3095352.13862907,455.86354059,0,0,0,6790.08488948
1585958400000,2020-04-04 00:00:00,BTC/USDC,6732.87189537,7007.03378371,6666,6869.5021143,5242193.65041581,771.37534798,0,0,0,6795.90508582
1585872000000,2020-04-03 00:00:00,BTC/USDC,6803.31312582,7050.9027654,6616.49999998,6740.62107972,5650707.59550527,827.76648443,0,0,0,6826.45130214
1585785600000,2020-04-02 00:00:00,BTC/USDC,6662.03309161,7228.12444002,6580.39760085,6810,11104656.80603402,1631.22608477,0,0,0,6807.55225147
1585699200000,2020-04-01 00:00:00,BTC/USDC,6423.70916369,6700,6160,6654.77660951,5637330.13093935,879.08145984,0,0,0,6412.75056803
1585612800000,2020-03-31 00:00:00,BTC/USDC,6407.32064015,6526.47953227,6340.3408102,6425.21985805,2122293.43764723,329.30527821,0,0,0,6444.75985682
1585526400000,2020-03-30 00:00:00,BTC/USDC,5879.74970439,6615.20999998,5857.83758061,6403.71798048,7110952.55244115,1137.22418937,0,0,0,6252.9030062
1585440000000,2020-03-29 00:00:00,BTC/USDC,6252.68294115,6275.55266934,5869.86200414,5877.68795084,5805933.1998794,956.62459919,0,0,0,6069.1866013
1585353600000,2020-03-28 00:00:00,BTC/USDC,6368.72489273,6368.72489273,6039.2,6255.33626634,6516717.20296279,1050.00450901,0,0,0,6206.37068416
1585267200000,2020-03-27 00:00:00,BTC/USDC,6762.28527389,6869.654217,6300,6368.72489273,4861900.45700072,732.28610965,0,0,0,6639.34545928
1585180800000,2020-03-26 00:00:00,BTC/USDC,6696.05283869,6790.8804876,6525.57449464,6765.08869691,3520518.8832032,527.36146343,0,0,0,6675.72268232
1585094400000,2020-03-25 00:00:00,BTC/USDC,6762.89513747,6980,6467.7545743,6687.20749937,5483762.50820352,820.15524581,0,0,0,6686.24938536
1585008000000,2020-03-24 00:00:00,BTC/USDC,6498.42638494,6853.35365736,6408.82802098,6762.02637131,6473563.49907425,973.37620883,0,0,0,6650.62844185
1584921600000,2020-03-23 00:00:00,BTC/USDC,5816.91418292,6621.55159783,5688.285377,6498.42638494,6784681.07040117,1110.48344952,0,0,0,6109.6642848
1584835200000,2020-03-22 00:00:00,BTC/USDC,6191.48117546,6414.09789007,5747.8637229,5824.00617867,5175468.42339739,851.08617494,0,0,0,6081.01573705
1584748800000,2020-03-21 00:00:00,BTC/USDC,6207.68035857,6453.57264838,5870.53806777,6196.56210673,5109284.25366166,827.66281097,0,0,0,6173.14706658
1584662400000,2020-03-20 00:00:00,BTC/USDC,6189.50799341,6937.5,5642.59016594,6204.7081351,13533611.4762237,2098.78325509,0,0,0,6448.3130611
1584576000000,2020-03-19 00:00:00,BTC/USDC,5410.96372291,6421.69892364,5259.79491807,6182.07665653,8072748.61931587,1361.76771333,0,0,0,5928.13924158
1584489600000,2020-03-18 00:00:00,BTC/USDC,5333.26677526,5453.60030563,5017.1138992,5404.23894497,4905878.00095435,931.42478025,0,0,0,5267.068372
1584403200000,2020-03-17 00:00:00,BTC/USDC,5031.55893126,5552.636593,4938.13460291,5345.74860903,5391197.3685504,1016.69045156,0,0,0,5302.69302743
1584316800000,2020-03-16 00:00:00,BTC/USDC,5344.30872251,5349.24717447,4436.2828983,5030.83705084,9807238.52544933,2012.55327627,0,0,0,4873.03299797
1584230400000,2020-03-15 00:00:00,BTC/USDC,5155.98364462,5962.75779646,5089.01704628,5352.78224706,6706775.19407003,1237.87391556,0,0,0,5417.9792544
1584144000000,2020-03-14 00:00:00,BTC/USDC,5635,5663.41175956,5057.54364673,5183.69654009,5751630.27592005,1063.41318989,0,0,0,5408.65049503
1584057600000,2020-03-13 00:00:00,BTC/USDC,4804.28836209,5999.99999999,3896,5619.50752905,12203765.62731424,2362.503973,0,0,0,5165.60639337
1583971200000,2020-03-12 00:00:00,BTC/USDC,7933.43657264,7964.99999999,4644.45937085,4823.2142903,19400928.03221267,3088.912011,0,0,0,6280.82896603
1583884800000,2020-03-11 00:00:00,BTC/USDC,7891.70354061,7978.40113766,7587.99637954,7932.22490648,5277040.57790003,675.87505572,0,0,0,7807.71613516
1583798400000,2020-03-10 00:00:00,BTC/USDC,7934.24855833,8155.00000001,7732.6649634,7886.74954279,4898633.38856174,616.50638322,0,0,0,7945.79508321
1583712000000,2020-03-09 00:00:00,BTC/USDC,8030.01899883,8179.88152408,7634.60658872,7929.86444349,7720513.10382399,982.86609451,0,0,0,7855.10167351
1583625600000,2020-03-08 00:00:00,BTC/USDC,8896.60955577,8896.60955577,8002.86430223,8033.0543486,6963999.04465662,818.61956586,0,0,0,8507.00292918
1583539200000,2020-03-07 00:00:00,BTC/USDC,9154.11944331,9209.04197619,8853.6567366,8896.60955584,3372939.37501481,372.7484198,0,0,0,9048.83614751
1583452800000,2020-03-06 00:00:00,BTC/USDC,9067.05744239,9178.73204768,8989.86776754,9154.31993214,3226384.69521503,354.84893237,0,0,0,9092.27674341
1583366400000,2020-03-05 00:00:00,BTC/USDC,8757.20321687,9169.71812399,8757.20321687,9069.97620789,6267207.23216484,694.23200742,0,0,0,9027.5400229
1583280000000,2020-03-04 00:00:00,BTC/USDC,8755.43893616,8846.29993113,8676.24446965,8757.20321687,4194297.81006288,479.18060937,0,0,0,8753.06247382
1583193600000,2020-03-03 00:00:00,BTC/USDC,8916.51539116,8921.1333063,8660,8755.43893616,4845224.78090922,551.98147467,0,0,0,8777.87571368
1583107200000,2020-03-02 00:00:00,BTC/USDC,8520.41307059,8960,8486.31673034,8916.51539116,4928469.29074792,564.70128187,0,0,0,8727.56880315
1583020800000,2020-03-01 00:00:00,BTC/USDC,8526.53190914,8750.94490476,8400.20969293,8523.20046844,6007019.67479801,701.00398782,0,0,0,8569.16619472
1582934400000,2020-02-29 00:00:00,BTC/USDC,8704.24553916,8800,8525.77094367,8528.11677659,4165915.83765277,478.85220495,0,0,0,8699.79462261
1582848000000,2020-02-28 00:00:00,BTC/USDC,8814.37373472,8899.99999994,8432.4564372,8704.24553917,10809381.51911124,1246.64810675,0,0,0,8670.75597402
1582761600000,2020-02-27 00:00:00,BTC/USDC,8779.51252511,8969.41908584,8523.02766173,8807.74679169,9597592.65458409,1092.98907858,0,0,0,8781.05082902
1582675200000,2020-02-26 00:00:00,BTC/USDC,9308.47635571,9361.74333448,8584.49603221,8779.51252511,13505234.9230338,1500.06304359,0,0,0,9003.11155637
1582588800000,2020-02-25 00:00:00,BTC/USDC,9659.1939262,9673.68951863,9248.43819673,9308.47635572,5479781.34251963,577.46163052,0,0,0,9489.42934543
1582502400000,2020-02-24 00:00:00,BTC/USDC,9965.00000007,10029.99999995,9462,9655.12229645,6797945.64844153,697.45032615,0,0,0,9746.85277726
1582416000000,2020-02-23 00:00:00,BTC/USDC,9669.85494589,10016.22,9663.49350583,9971.93706866,6424386.04614639,649.21935489,0,0,0,9895.55532772
1582329600000,2020-02-22 00:00:00,BTC/USDC,9692.55055375,9720.95914146,9575.00000001,9669.85494592,3958133.66404172,409.57153654,0,0,0,9664.08383131
1582243200000,2020-02-21 00:00:00,BTC/USDC,9603.26866106,9767.70776899,9537.10829497,9692.55055395,5515877.06457861,569.55847784,0,0,0,9684.47890635
1582156800000,2020-02-20 00:00:00,BTC/USDC,9597.3816587,9698.09656475,9398.3350324,9601.66523415,7166846.24652818,748.98439753,0,0,0,9568.75239345
1582070400000,2020-02-19 00:00:00,BTC/USDC,10178.65861082,10314.23749595,9312.00000001,9598.14815161,7504261.35138136,749.34980713,0,0,0,10014.36349216
1581984000000,2020-02-18 00:00:00,BTC/USDC,9701.52766054,10273.99999999,9613.19358658,10178.6586108,7349169.64001784,745.3144146,0,0,0,9860.4957801
1581897600000,2020-02-17 00:00:00,BTC/USDC,9924.51441375,9962.84673496,9471.69903855,9701.52766054,8636880.22898825,889.32700551,0,0,0,9711.70354152
1581811200000,2020-02-16 00:00:00,BTC/USDC,9905.71282334,10052.60121998,9625,9931.57368117,7867544.19337499,798.46675266,0,0,0,9853.31470241
1581724800000,2020-02-15 00:00:00,BTC/USDC,10360.14334933,10393.50839832,9775.78749161,9906.66452256,7552122.83517449,749.59094896,0,0,0,10074.99202818
1581638400000,2020-02-14 00:00:00,BTC/USDC,10228.47391468,10388.49916726,10103.17523513,10360.14334925,7596039.02605572,739.8228356,0,0,0,10267.37572907
1581552000000,2020-02-13 00:00:00,BTC/USDC,10354.49254336,10512.5122559,10080.00000004,10233.09181556,9200274.81017264,895.21038846,0,0,0,10277.22078381
