https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1683763200000,2023-05-11 00:00:00,LTC/USDC,81.1,82.3,78.65,81.04,70852.63,880.982158,34798.96,432.644803,5232,80.42
1683676800000,2023-05-10 00:00:00,LTC/USDC,79.99,82.39,77.86,81.1,67590.87,840.942517,34408.3,428.161963,4728,80.38
1683590400000,2023-05-09 00:00:00,LTC/USDC,77.92,80.33,77.38,79.93,58418.97,738.903905,28908.07,365.712081,5290,79.06
1683504000000,2023-05-08 00:00:00,LTC/USDC,83.41,85.1,75.89,77.9,42372,526.792097,20663.07,256.905832,5484,80.48
1683417600000,2023-05-07 00:00:00,LTC/USDC,83.42,84.98,80.77,83.41,42293.9,504.663208,21728.67,259.291238,5115,83.8
1683331200000,2023-05-06 00:00:00,LTC/USDC,88.65,89.44,81.11,83.44,44598.36,523.014089,21448.65,251.046241,5491,85.32
1683244800000,2023-05-05 00:00:00,LTC/USDC,88.36,89.73,86.86,88.69,43545.12,493.338927,21141.99,239.547439,5266,88.26
1683158400000,2023-05-04 00:00:00,LTC/USDC,89.27,92.03,87.43,88.36,39747.29,450.233811,20309.12,230.060224,4659,88.28
1683072000000,2023-05-03 00:00:00,LTC/USDC,88.2,95.54,84.22,90.12,38875.92,443.996887,19648.51,224.430192,4573,87.57
1682985600000,2023-05-02 00:00:00,LTC/USDC,87.61,89.4,85.46,88.29,37516.67,426.990604,18827.97,214.301122,4416,87.86
1682899200000,2023-05-01 00:00:00,LTC/USDC,88.17,89.62,85.27,87.22,39275.96,450.018978,19937.28,228.424988,4543,87.28
1682812800000,2023-04-30 00:00:00,LTC/USDC,90.8,91.47,85.64,88.27,43154.54,478.025429,21095.56,233.713871,4629,90.28
1682726400000,2023-04-29 00:00:00,LTC/USDC,89.67,91.97,89.08,91.01,37185.78,412.140202,18031.03,199.874052,4697,90.22
1682640000000,2023-04-28 00:00:00,LTC/USDC,89.76,91.26,87.18,89.7,38322.41,428.805502,19539.04,218.639859,5053,89.37
1682553600000,2023-04-27 00:00:00,LTC/USDC,87.83,91.23,81.54,89.77,39838.5,448.574335,18794.57,210.897096,4876,88.84
1682467200000,2023-04-26 00:00:00,LTC/USDC,91.06,93.53,84.28,87.81,31584.46,349.388624,15338.47,169.622843,4225,90.44
1682380800000,2023-04-25 00:00:00,LTC/USDC,88.4,91.79,87.09,91.05,39334.14,441.36963,20107.25,225.561152,4744,89.13
1682294400000,2023-04-24 00:00:00,LTC/USDC,86.82,89.07,84.52,88.41,40439.76,461.346158,20491.28,233.781068,5117,87.65
1682208000000,2023-04-23 00:00:00,LTC/USDC,87.14,87.45,83.8,86.79,43555.94,504.222508,22608.32,261.729871,5362,86.38
1682121600000,2023-04-22 00:00:00,LTC/USDC,85.41,87.37,83.8,87.15,40509.97,470.260725,20348.56,236.268534,4937,86.14
1682035200000,2023-04-21 00:00:00,LTC/USDC,90.27,92.37,83.48,85.48,36885.6,416.512233,18301.25,206.634402,4553,88.6
1681948800000,2023-04-20 00:00:00,LTC/USDC,90.38,93.27,87.34,90.28,37636.63,417.123462,18594.85,206.049761,4915,90.24
1681862400000,2023-04-19 00:00:00,LTC/USDC,101.38,103.28,88.19,90.71,47421.45,493.561897,26067.96,271.579796,5092,96.19
1681776000000,2023-04-18 00:00:00,LTC/USDC,98.86,104.14,97.39,101.78,34796.43,343.205667,17649.73,174.100178,4185,101.39
1681689600000,2023-04-17 00:00:00,LTC/USDC,99.99,100.76,96.55,98.83,39346.5,397.869612,19185.57,194.023591,4388,98.89
1681603200000,2023-04-16 00:00:00,LTC/USDC,96.65,102.87,94.83,99.98,39892.99,406.075425,19903.8,202.454405,4577,98.29
1681516800000,2023-04-15 00:00:00,LTC/USDC,96.38,97.28,94.85,96.64,33456.74,348.144421,16347.13,170.074565,4179,96.1
1681430400000,2023-04-14 00:00:00,LTC/USDC,94.28,98.83,92.65,96.4,39722.13,411.110292,20197.34,209.050048,4819,96.63
1681344000000,2023-04-13 00:00:00,LTC/USDC,92.54,95.74,91.31,94.41,40797.08,436.076217,19896.51,212.704025,4843,93.56
1681257600000,2023-04-12 00:00:00,LTC/USDC,94.32,95.94,90.68,92.12,35302.75,383.019131,17516.59,190.058446,4518,92.17
1681171200000,2023-04-11 00:00:00,LTC/USDC,93.86,97,91.39,94.29,37515.54,394.860167,19047.86,200.471795,4755,95.01
1681084800000,2023-04-10 00:00:00,LTC/USDC,90.6,94.35,89.24,93.87,36488.16,398.499459,17804.56,194.470053,4572,91.57
1680998400000,2023-04-09 00:00:00,LTC/USDC,89.99,92.64,88.93,90.57,38684.52,428.212917,19329.9,213.962086,4564,90.34
1680912000000,2023-04-08 00:00:00,LTC/USDC,90.72,92.61,89.08,89.99,33577.03,371.16895,16653.68,184.130545,4104,90.46
1680825600000,2023-04-07 00:00:00,LTC/USDC,90.99,93.9,88.98,90.63,39377.3,435.351993,19659.57,217.396163,4733,90.45
1680739200000,2023-04-06 00:00:00,LTC/USDC,92.67,94.73,90.05,91.39,41075.65,449.550755,20159.09,220.677457,4912,91.37
1680652800000,2023-04-05 00:00:00,LTC/USDC,92.52,95.87,90.99,92.66,38721.59,414.357842,19194.18,205.417032,4845,93.46
1680566400000,2023-04-04 00:00:00,LTC/USDC,93.12,95.01,90.52,92.56,42555.29,458.124027,19688.78,212.10611,4722,92.89
1680480000000,2023-04-03 00:00:00,LTC/USDC,92.93,95.67,89.99,93.06,45304.23,491.38643,22330.37,242.206266,5222,92.2
1680393600000,2023-04-02 00:00:00,LTC/USDC,92.64,94.48,89.71,92.94,44933.83,484.008597,22419.38,241.448289,5771,92.84
1680307200000,2023-04-01 00:00:00,LTC/USDC,89.7,94.15,88.67,92.65,42430.49,457.896784,21176.08,228.623134,5466,92.67
1680220800000,2023-03-31 00:00:00,LTC/USDC,88.75,91.95,87.24,89.63,42384.74,474.609718,21443.53,240.15561,4954,89.3
1680134400000,2023-03-30 00:00:00,LTC/USDC,91.53,93.31,86.81,88.71,14213.83,159.775401,7111.5,79.999744,1917,88.97
1680048000000,2023-03-29 00:00:00,LTC/USDC,89.34,93.8,88.82,91.47,7012.92,76.788592,3146.64,34.391958,820,91.33
1679961600000,2023-03-28 00:00:00,LTC/USDC,90.19,90.9,85.86,89.12,11350.42,128.470892,9678.45,109.293541,414,88.35
1679875200000,2023-03-27 00:00:00,LTC/USDC,93.45,93.82,88.03,90.25,2561.66,28.036695,1395.28,15.289976,260,91.4
1679788800000,2023-03-26 00:00:00,LTC/USDC,91.75,94.56,91.74,93.33,3057.9,32.847413,1543.08,16.560049,316,93.09
1679702400000,2023-03-25 00:00:00,LTC/USDC,93.69,93.88,90.47,91.55,3738.82,40.68764,1957.84,21.300577,366,91.89
1679616000000,2023-03-24 00:00:00,LTC/USDC,93.7,96.02,89.93,92.76,4618.18,49.471838,1999.36,21.400229,446,93.38
1679529600000,2023-03-23 00:00:00,LTC/USDC,87.84,94.56,85.88,93.96,3764.92,41.265952,2170.27,23.767442,429,91.3
1679443200000,2023-03-22 00:00:00,LTC/USDC,81.96,89.96,79.85,86.97,4788.19,58.255137,3159.24,38.351666,348,82.23
1679356800000,2023-03-21 00:00:00,LTC/USDC,78.9,83.88,77.63,83.13,6541.83,81.10395,3203.13,39.573095,333,80.69
1679270400000,2023-03-20 00:00:00,LTC/USDC,83.26,84.2,78.37,78.37,16131.94,197.534398,9073.15,110.652717,378,81.68
1679184000000,2023-03-19 00:00:00,LTC/USDC,83.18,86.57,82.39,85.35,13252.13,158.159071,7384.88,88.229028,709,83.79
1679097600000,2023-03-18 00:00:00,LTC/USDC,85.66,87.73,82.64,83.14,18627.61,220.106363,9770.63,114.926845,1174,84.65
1679011200000,2023-03-17 00:00:00,LTC/USDC,78.98,85.56,78.41,85.56,21979.16,268.412965,10973.63,134.620388,1314,81.9
1678924800000,2023-03-16 00:00:00,LTC/USDC,76.57,80.34,76,79.04,30984.15,395.134748,20432.01,260.681847,1282,78.42
1678838400000,2023-03-15 00:00:00,LTC/USDC,84.52,86.23,75.51,76.78,14299.42,184.56139,10166.67,131.904192,680,77.56
1678752000000,2023-03-14 00:00:00,LTC/USDC,81.27,88.56,80.34,84.55,3812.88,45.487128,1601.52,18.938147,324,83.89
1678665600000,2023-03-13 00:00:00,LTC/USDC,77.52,83.7,75.88,81.55,5228.78,65.868568,2727.4,34.39463,612,79.44
1678579200000,2023-03-12 00:00:00,LTC/USDC,72.11,77.48,70.65,77.13,13614.27,186.746887,5684.84,78.247502,1263,72.93
1678492800000,2023-03-11 00:00:00,LTC/USDC,72.15,81.81,70.7,72.11,28854.87,388.376059,6426.37,86.590447,1655,74.3
1678406400000,2023-03-10 00:00:00,LTC/USDC,76.81,76.84,68.5,72.15,22286.06,309.814303,9233.76,129.288779,1942,72.01
1678320000000,2023-03-09 00:00:00,LTC/USDC,82.74,86.31,75.17,76.82,29916.75,371.718959,19220.64,239.689021,1888,80.55
1678233600000,2023-03-08 00:00:00,LTC/USDC,86.27,86.46,81.53,82.82,24765.42,294.62199,10604.13,125.754054,1701,84.07
1678147200000,2023-03-07 00:00:00,LTC/USDC,87.36,90.45,84.21,86.26,32038.99,369.120102,20311.04,234.525997,2536,86.81
1678060800000,2023-03-06 00:00:00,LTC/USDC,89.94,92.91,86.74,87.36,30123.24,341.078499,15929.87,180.393204,3395,88.32
1677974400000,2023-03-05 00:00:00,LTC/USDC,89.07,93.51,81.56,89.98,40226.09,444.327637,19547.93,215.863093,4254,90.53
1677888000000,2023-03-04 00:00:00,LTC/USDC,90.61,92.15,85.74,89.25,44319.33,493.259113,21105.81,234.873514,3839,89.85
1677801600000,2023-03-03 00:00:00,LTC/USDC,95.36,97.07,86.47,90.6,161784,1804.615288,82933.76,925.041722,10443,89.68
1677715200000,2023-03-02 00:00:00,LTC/USDC,97.84,99.29,92.68,95.35,277367.9,2880.367332,138463.75,1437.819759,15449,96.3
1677628800000,2023-03-01 00:00:00,LTC/USDC,93.81,99.29,93.64,97.84,326209.14,3365.766125,162995.77,1681.83928,19574,96.93
1677542400000,2023-02-28 00:00:00,LTC/USDC,94.11,95.98,92.44,93.82,316359.54,3351.690056,156739.59,1660.534193,19081,94.39
1677456000000,2023-02-27 00:00:00,LTC/USDC,95.38,96.2,92.44,94.04,315919.79,3348.919992,156979.65,1664.029416,18850,94.34
1677369600000,2023-02-26 00:00:00,LTC/USDC,92.71,96.2,91.74,95.39,312568.49,3323.542278,154309.92,1640.675198,18933,94.05
1677283200000,2023-02-25 00:00:00,LTC/USDC,92.15,94.56,90.42,93.24,308213.82,3355.729481,153263.06,1668.624686,18320,91.84
1677196800000,2023-02-24 00:00:00,LTC/USDC,94.66,96.13,90.23,91.77,318905.13,3422.67078,160784.5,1725.395092,18533,93.19
1677110400000,2023-02-23 00:00:00,LTC/USDC,95.18,97.3,91.97,94.66,325989.08,3437.427212,162806.17,1716.595607,19569,94.83
1677024000000,2023-02-22 00:00:00,LTC/USDC,93.89,95.7,91.66,95.19,287883.74,3062.581178,141482.13,1505.143264,18577,94
1676937600000,2023-02-21 00:00:00,LTC/USDC,95.93,96.95,91.39,93.9,297530.48,3151.163776,147997.38,1567.463354,18718,94.43
1676851200000,2023-02-20 00:00:00,LTC/USDC,97.36,99.5,94.6,95.91,276321.2,2851.901908,137078.61,1414.62401,18141,96.9
1676764800000,2023-02-19 00:00:00,LTC/USDC,99.76,102.25,96.16,97.37,307023.59,3092.126295,152698.07,1537.826683,19154,99.29
1676678400000,2023-02-18 00:00:00,LTC/USDC,100.35,102.27,96.73,99.74,305122.45,3043.799796,151127.5,1507.644495,18667,100.24
1676592000000,2023-02-17 00:00:00,LTC/USDC,98.57,102.28,97.12,100.36,315662.73,3156.397413,158497.51,1584.815508,19998,100.01
1676505600000,2023-02-16 00:00:00,LTC/USDC,102.78,105.39,97.05,98.67,361108.09,3546.27361,182447.99,1791.488962,21996,101.83
1676419200000,2023-02-15 00:00:00,LTC/USDC,95.65,104.74,93.36,102.79,344105.77,3529.951649,170856.91,1752.531098,19444,97.52
1676332800000,2023-02-14 00:00:00,LTC/USDC,91.06,96.26,89.39,95.65,273730.32,2941.243193,137400.78,1476.538211,17107,93.1
1676246400000,2023-02-13 00:00:00,LTC/USDC,92.52,99.36,88.25,91.17,320699.95,3505.698843,162505.63,1776.493321,19521,91.5
1676160000000,2023-02-12 00:00:00,LTC/USDC,94.26,96.32,90.81,92.43,305570.12,3265.217922,153721.05,1642.610851,18707,93.58
1676073600000,2023-02-11 00:00:00,LTC/USDC,93.53,95.4,91.45,94.39,333496.38435049,3553.99379,166639.72304602,1775.902688,20460,93.839079722532985628
1675987200000,2023-02-10 00:00:00,LTC/USDC,92.11,95.56,89.93,93.53,156835.08466667,1691.071745,79003.47188764,851.84514,8667,92.748735372458970531
1675900800000,2023-02-09 00:00:00,LTC/USDC,100.57,100.64,90.55,92.03,54422.15409777,567.491608,26299.52838099,274.005568,625,95.917994277387212376
1675814400000,2023-02-08 00:00:00,LTC/USDC,100.9,102.04,97.18,99.2,63113.80573239,630.27153,34302.36205744,342.157533,572,100.151495444180101987
1675728000000,2023-02-07 00:00:00,LTC/USDC,96.57,101.42,96.24,100.83,22894.63290455,230.358364,11105.8256264,111.969088,421,99.402323471176798201
1675641600000,2023-02-06 00:00:00,LTC/USDC,96.6,98.14,95.3,95.72,58332.51855424,602.90259,31746.14447142,328.012333,636,96.760165832748664816
1675555200000,2023-02-05 00:00:00,LTC/USDC,98.34,99.8,95.13,96.63,27778.28183614,286.904844,13759.89389188,142.043004,417,96.832956700511056885
1675468800000,2023-02-04 00:00:00,LTC/USDC,99.83,101.31,98.06,98.67,133405.44929812,1341.478595,65394.27363866,657.636478,1390,99.447872898122424436
1675382400000,2023-02-03 00:00:00,LTC/USDC,99.89,100.7,97.87,99.94,22195.77500286,223.310113,11142.74084886,112.096707,353,99.39817575339688817
1675296000000,2023-02-02 00:00:00,LTC/USDC,101.12,101.98,97.71,98.98,37778.6027961,376.898461,20103.42655327,200.473723,527,100.238818209034252224
1675209600000,2023-02-01 00:00:00,LTC/USDC,93.74,102.25,93.68,101.8,17952.11457989,187.391578,10644.77591855,111.0976,319,95.828631893698622324
1675123200000,2023-01-31 00:00:00,LTC/USDC,91.72,95.89,90.73,94.36,32718.80523851,347.674369,15915.14643438,169.117029,410,94.109964179099002525
1675036800000,2023-01-30 00:00:00,LTC/USDC,94.69,96.42,89.24,90.47,25313.19615841,275.629644,12827.612535,139.951402,316,91.890841635259667528
1674950400000,2023-01-29 00:00:00,LTC/USDC,90.81,96.85,90.81,95.04,11223.01238333,118.294254,6539.86777003,69.312652,283,94.903374574809304617
1674864000000,2023-01-28 00:00:00,LTC/USDC,89.15,89.85,87.1,89.49,19606.43569649,221.763035,11271.2222622,127.521597,403,88.414218291646410998
1674777600000,2023-01-27 00:00:00,LTC/USDC,87.48,89.29,86.52,88.8,26215.37487407,297.739912,14083.20126331,159.95607,384,88.051200634574809379
1674691200000,2023-01-26 00:00:00,LTC/USDC,89.35,90.26,86.91,87.16,11690.7923679,132.627292,5719.49452613,64.877609,235,88.155184638647610077
1674604800000,2023-01-25 00:00:00,LTC/USDC,86.94,91.81,86.11,88.72,26419.35920824,302.370067,15130.78170607,173.085611,370,87.381349845546423201
1674518400000,2023-01-24 00:00:00,LTC/USDC,90.16,91.83,86.51,86.87,22886.40688598,256.08554,10757.95429109,120.293658,356,89.394919813573574706
1674432000000,2023-01-23 00:00:00,LTC/USDC,88.56,92.88,87.8,90.28,39624.80382743,441.357028,20249.48011579,225.343617,654,89.792910119614436296
1674345600000,2023-01-22 00:00:00,LTC/USDC,88.35,89.97,86.6,87.52,39714.36038644,447.258413,18493.6261661,208.217376,543,88.799520057675351285
1674259200000,2023-01-21 00:00:00,LTC/USDC,89.95,91.99,88.69,89.44,113631.37787868,1267.848326,59907.67674524,668.471619,1070,89.626599598454039957
1674172800000,2023-01-20 00:00:00,LTC/USDC,83.92,90.91,80.91,90.55,29925.19705524,351.091626,13949.48883276,163.005175,499,85.294409582806964018
1674086400000,2023-01-19 00:00:00,LTC/USDC,83.76,84.52,82.39,84.41,50003.54362647,597.486419,25138.00624242,300.556638,614,83.692335705506702668
1674000000000,2023-01-18 00:00:00,LTC/USDC,87.9,88.48,82.57,83.12,32077.65820176,373.679062,14919.83686238,174.451614,513,85.87771109796708364
1673913600000,2023-01-17 00:00:00,LTC/USDC,86.21,88.4,85.32,87.86,23316.93827871,270.296727,15800.65800862,183.443098,384,86.27121000904281497
1673827200000,2023-01-16 00:00:00,LTC/USDC,88.19,89.58,83.96,86.2,40323.14098183,467.356344,19254.38916652,223.174859,459,86.283867238919298567
1673740800000,2023-01-15 00:00:00,LTC/USDC,88.32,89.32,86.21,87.53,5279.9683558,60.427956,2950.65002023,33.74665,135,87.38438252895636792
1673654400000,2023-01-14 00:00:00,LTC/USDC,87.27,90.26,86.07,87.92,9961.19903484,112.728554,4696.80745858,53.223203,204,88.37319840751587906
1673568000000,2023-01-13 00:00:00,LTC/USDC,86.15,87.27,83.7,85.51,34332.49656139,404.397931,19447.24173083,229.462656,334,84.908162404416428242
1673481600000,2023-01-12 00:00:00,LTC/USDC,83.9,87.27,82.44,86.03,25942.26564918,307.839264,13776.06736636,163.165488,417,84.281320372796709832
1673395200000,2023-01-11 00:00:00,LTC/USDC,80.89,84.2,80,83.94,64145.21220881,785.571047,26507.79421974,325.231958,777,81.663365216220583959
1673308800000,2023-01-10 00:00:00,LTC/USDC,82.04,82.19,79.6,80.6,64876.48988943,805.868132,32851.47776619,408.064269,826,80.507117127141795555
1673222400000,2023-01-09 00:00:00,LTC/USDC,78.19,84.59,78.16,81.61,41332.29106557,506.40676,24031.89616864,294.215097,415,81.634488839110642634
1673136000000,2023-01-08 00:00:00,LTC/USDC,76.19,77.7,75.09,77.7,32500.19147089,428.183028,16635.95180082,219.098713,505,75.904460232483415764
1673049600000,2023-01-07 00:00:00,LTC/USDC,75.75,76.85,75.3,76.53,210260.52824919,2773.034877,105246.58238937,1387.98137,2098,75.824131192874675675
1672963200000,2023-01-06 00:00:00,LTC/USDC,74.52,75.86,72.83,75.86,84829.62073652,1131.224932,44387.4150545,591.712544,901,74.994171484840771417
1672876800000,2023-01-05 00:00:00,LTC/USDC,75.8,76.57,73.74,74.34,63593.91080524,846.81868,32303.40211245,430.091144,717,75.102307825659967032
1672790400000,2023-01-04 00:00:00,LTC/USDC,75.83,77.21,74.17,75.02,21221.14786332,282.452609,9703.85162818,129.252304,354,75.141289089218952297
1672704000000,2023-01-03 00:00:00,LTC/USDC,74.93,76.18,74.33,75.39,36129.61320907,479.473977,17450.94576341,231.568666,564,75.354180976602624514
1672617600000,2023-01-02 00:00:00,LTC/USDC,70.94,77.17,69.63,74.99,502103.01104394,7009.705197,244550.82743269,3414.913789,4985,71.685442358221637222
1672531200000,2023-01-01 00:00:00,LTC/USDC,69.97,71.7,68.52,70.91,932829.07213426,13313.52107,470756.20957681,6718.751438,9309,70.072473515094921897
1672444800000,2022-12-31 00:00:00,LTC/USDC,68.31,70.9,67.08,69.95,784963.4932997,11365.97604,393908.25479611,5706.448812,9226,69.081644356015820717
1672358400000,2022-12-30 00:00:00,LTC/USDC,66.7,68.42,65.99,67.96,693420.8260511,10348.009447,354570.40946137,5291.065081,7621,67.013795621643276067
1672272000000,2022-12-29 00:00:00,LTC/USDC,66.41,67.25,65.55,66.78,946041.73564251,14232.867528,478125.27519445,7193.530286,10274,66.47041413882685945
1672185600000,2022-12-28 00:00:00,LTC/USDC,68.8,69.51,65.8,66.36,1156185.79105378,17140.447056,587323.66113054,8706.152925,12070,67.460457526799004957
1672099200000,2022-12-27 00:00:00,LTC/USDC,70.67,71.09,67.47,68.72,1160708.68637478,16659.196974,580888.6307868,8335.983359,11413,69.684424532314535672
1672012800000,2022-12-26 00:00:00,LTC/USDC,68.81,71.16,68.15,70.01,1059854.33703063,15206.717489,531115.90940862,7622.4553,10952,69.702899062238571333
1671926400000,2022-12-25 00:00:00,LTC/USDC,65.75,69.26,65.14,69.26,1033580.27931114,15669.025836,518271.06182611,7856.874298,9918,65.96604617519916554
1671840000000,2022-12-24 00:00:00,LTC/USDC,65.71,66.15,64.9,65.79,1104949.80409512,16839.048094,549048.52730174,8366.891104,11482,65.618948641297080816
1671753600000,2022-12-23 00:00:00,LTC/USDC,66.13,66.82,64.57,65.7,836149.90695383,12704.019623,420288.61002299,6385.167019,13310,65.819147118489852188
1671667200000,2022-12-22 00:00:00,LTC/USDC,65.28,66.85,63.93,66.12,405879.73362908,6200.462793,206092.62515634,3148.093369,13369,65.464823064442642639
1671580800000,2022-12-21 00:00:00,LTC/USDC,65.7,66.77,63.95,65.28,201280.49621175,3075.189568,97835.63911189,1494.663466,11807,65.454093477389000675
1671494400000,2022-12-20 00:00:00,LTC/USDC,63.35,66.23,62.8,65.71,54709.84043571,840.044311,27942.06896988,429.076232,5450,65.129237119011602349
1671408000000,2022-12-19 00:00:00,LTC/USDC,64.67,64.95,61.41,63.37,17463.31758816,276.453472,7966.84660505,126.213622,1916,63.176810164002229682
1671321600000,2022-12-18 00:00:00,LTC/USDC,64.51,66.35,60.67,64.46,11997.51313217,186.494841,5304.86495115,82.357976,1810,64.340092173827468388
1671235200000,2022-12-17 00:00:00,LTC/USDC,66.26,67.57,62.71,65.63,12459.6059626,192.742928,5904.79836094,91.238373,2066,64.667151731577231914
1671148800000,2022-12-16 00:00:00,LTC/USDC,72.74,73.77,63.64,66.23,30648.2977528,432.831941,13301.1152528,186.443992,2428,70.917326788631980847
1671062400000,2022-12-15 00:00:00,LTC/USDC,75.3,76.46,71.75,72.33,59875.21861351,811.112679,29560.42730205,400.515609,3385,73.829502228999295494
1670976000000,2022-12-14 00:00:00,LTC/USDC,77.14,79.12,74.39,75.17,60089.70381488,777.016179,30958.42429241,399.933843,3535,77.350210215881949805
1670889600000,2022-12-13 00:00:00,LTC/USDC,76.14,80.18,73.73,77.13,59327.71688274,773.046597,29957.38253931,390.342218,3357,76.758445116882991185
1670803200000,2022-12-12 00:00:00,LTC/USDC,76.39,76.89,73.31,76.14,79445.60786184,1061.077006,41677.26250532,556.782268,4595,74.880781280515117296
1670716800000,2022-12-11 00:00:00,LTC/USDC,76.3,78.17,74.93,76.38,62153.38798229,805.23907,30936.55856696,400.83084,4146,77.187739963678876406
1670630400000,2022-12-10 00:00:00,LTC/USDC,76.05,77.12,75.63,76.28,71966.88961994,942.779582,35804.29143427,469.023728,3944,76.335883916840010325
1670544000000,2022-12-09 00:00:00,LTC/USDC,77.84,78.54,70,76.07,68869.78813197,893.210218,32998.94106783,427.871809,4131,77.112911236308628278
1670457600000,2022-12-08 00:00:00,LTC/USDC,76.75,78.52,74.72,78.08,77385.14453034,1017.178593,38068.9019071,500.413117,4296,76.089758916224374753
1670371200000,2022-12-07 00:00:00,LTC/USDC,79.94,81.55,75.97,76.76,63765.88726258,821.352933,30871.55821028,397.691085,4075,77.658482163010681344
1670284800000,2022-12-06 00:00:00,LTC/USDC,80.11,84.99,77.63,79.94,73225.7639094,919.497794,35552.16567904,446.490852,3938,79.649445994790745184
1670198400000,2022-12-05 00:00:00,LTC/USDC,77.08,84.35,76.8,80.11,62784.29849716,773.831702,32094.59178025,395.397037,3679,81.187371610174557824
1670112000000,2022-12-04 00:00:00,LTC/USDC,76.41,77.4,75.45,77.08,57224.18094213,748.577026,28541.40251551,373.37967,3222,76.445562480877399638
1670025600000,2022-12-03 00:00:00,LTC/USDC,77.69,77.69,75.39,76.36,48110.67664496,628.518881,24306.26449874,317.474939,2802,76.548277877318511726
1669939200000,2022-12-02 00:00:00,LTC/USDC,77.42,77.84,75.15,77.62,41364.5567364,540.260127,21346.41868075,278.796601,2286,76.567193731539188087
1669852800000,2022-12-01 00:00:00,LTC/USDC,79.09,81.55,76.18,77.51,47805.40418753,618.205393,24048.0848691,310.999099,2594,77.332586715501094469
1669766400000,2022-11-30 00:00:00,LTC/USDC,76.07,80.23,75.34,78.99,52579.35418371,674.746333,24497.36803879,314.348388,2912,77.93075587713667804
1669680000000,2022-11-29 00:00:00,LTC/USDC,73.92,77.75,73.61,75.81,51932.59472756,681.679626,25744.70062215,338.046676,2812,76.188243959984228557
1669593600000,2022-11-28 00:00:00,LTC/USDC,75.26,75.49,70.52,74.02,44288.4962409,610.178904,21656.22094296,298.278425,2866,72.598580317525096577
1669507200000,2022-11-27 00:00:00,LTC/USDC,76.27,79.34,74.24,74.8,64260.09140324,837.148845,31565.70303968,411.398317,3260,76.770555457054148359
1669420800000,2022-11-26 00:00:00,LTC/USDC,73.95,79.92,73.83,76.31,62692.51608156,817.272732,32233.07369688,420.189272,3466,76.723717721984048802
